lookback,exit_lookback,atr_stop_mult,score
11,2,3.0,6.826193397216794
11,2,4.0,6.826193397216794
11,2,5.0,6.826193397216794
11,3,1.0,5.6745894244385084
11,3,2.0,5.6745894244385084
11,3,3.0,5.6745894244385084
11,3,4.0,5.6745894244385084
11,3,5.0,5.6745894244385084
11,4,1.0,5.125020351257372
11,4,2.0,5.125020351257372
11,4,3.0,5.125020351257372
11,4,4.0,5.125020351257372
11,4,5.0,5.125020351257372
11,5,1.0,5.050389931335484
11,5,2.0,5.050389931335484
11,5,3.0,5.050389931335484
11,5,4.0,5.050389931335484
11,5,5.0,5.050389931335484
11,6,1.0,5.059582939147986
11,6,2.0,5.059582939147986
11,6,3.0,5.059582939147986
11,6,4.0,5.059582939147986
11,6,5.0,5.059582939147986
11,7,1.0,5.764463496398949
11,7,2.0,5.764463496398949
11,7,3.0,5.764463496398949
11,7,4.0,5.764463496398949
11,7,5.0,5.764463496398949
11,8,1.0,4.625353007812537
11,8,2.0,4.625353007812537
11,8,3.0,4.625353007812537
11,8,4.0,4.625353007812537
11,8,5.0,4.625353007812537
11,9,1.0,5.193210110778837
11,9,2.0,5.193210110778837
11,9,3.0,5.193210110778837
11,9,4.0,5.193210110778837
11,9,5.0,5.193210110778837
13,2,1.0,7.852397189025888
13,2,2.0,7.852397189025888
13,2,3.0,7.852397189025888
13,2,4.0,7.852397189025888
13,2,5.0,7.852397189025888
13,3,1.0,6.745080823364261
13,3,2.0,6.745080823364261
13,3,3.0,6.745080823364261
13,3,4.0,6.745080823364261
13,3,5.0,6.745080823364261
13,4,1.0,5.930160862731936
13,4,2.0,5.930160862731936
13,4,3.0,5.930160862731936
13,4,4.0,5.930160862731936
13,4,5.0,5.930160862731936
13,5,1.0,5.816509477233885
13,5,2.0,5.816509477233885
13,5,3.0,5.816509477233885
13,5,4.0,5.816509477233885
13,5,5.0,5.816509477233885
13,6,1.0,5.825702485046386
13,6,2.0,5.825702485046386
13,6,3.0,5.825702485046386
13,6,4.0,5.825702485046386
13,6,5.0,5.825702485046386
13,7,1.0,6.530583042297349
13,7,2.0,6.530583042297349
13,7,3.0,6.530583042297349
13,7,4.0,6.530583042297349
13,7,5.0,6.530583042297349
13,8,1.0,5.385375750122075
13,8,2.0,5.385375750122075
13,8,3.0,5.385375750122075
13,8,4.0,5.385375750122075
13,8,5.0,5.385375750122075
13,9,1.0,5.959329656677237
13,9,2.0,5.959329656677237
13,9,3.0,5.959329656677237
13,9,4.0,5.959329656677237
13,9,5.0,5.959329656677237
15,2,1.0,7.444557401123056
15,2,2.0,7.444557401123056
15,2,3.0,7.444557401123056
15,2,4.0,7.444557401123056
15,2,5.0,7.444557401123056
15,3,1.0,6.2767862460327155
15,3,2.0,6.2767862460327155
15,3,3.0,6.2767862460327155
15,3,4.0,6.2767862460327155
15,3,5.0,6.2767862460327155
15,4,1.0,5.3539330899047854
15,4,2.0,5.3539330899047854
15,4,3.0,5.3539330899047854
15,4,4.0,5.3539330899047854
15,4,5.0,5.3539330899047854
15,5,1.0,5.346838251953122
15,5,2.0,5.346838251953122
15,5,3.0,5.346838251953122
15,5,4.0,5.346838251953122
15,5,5.0,5.346838251953122
15,6,1.0,5.356031259765623
15,6,2.0,5.356031259765623
15,6,3.0,5.356031259765623
15,6,4.0,5.356031259765623
15,6,5.0,5.356031259765623
15,7,1.0,6.060911817016586
15,7,2.0,6.060911817016586
15,7,3.0,6.060911817016586
15,7,4.0,6.060911817016586
15,7,5.0,6.060911817016586
15,8,1.0,4.916740993652347
15,8,2.0,4.916740993652347
15,8,3.0,4.916740993652347
15,8,4.0,4.916740993652347
15,8,5.0,4.916740993652347
15,9,1.0,5.434048159484864
15,9,2.0,5.434048159484864
15,9,3.0,5.434048159484864
15,9,4.0,5.434048159484864
15,9,5.0,5.434048159484864
17,2,1.0,8.932002034912093
17,2,2.0,8.932002034912093
17,2,3.0,8.932002034912093
17,2,4.0,8.932002034912093
17,2,5.0,8.932002034912093
17,3,1.0,7.806494696044938
17,3,2.0,7.806494696044938
17,3,3.0,7.806494696044938
17,3,4.0,7.806494696044938
17,3,5.0,7.806494696044938
17,4,1.0,6.9804528952026335
17,4,2.0,6.9804528952026335
17,4,3.0,6.9804528952026335
17,4,4.0,6.9804528952026335
17,4,5.0,6.9804528952026335
17,5,1.0,7.045712113037133
17,5,2.0,7.045712113037133
17,5,3.0,7.045712113037133
17,5,4.0,7.045712113037133
17,5,5.0,7.045712113037133
17,6,1.0,7.050907486877459
17,6,2.0,7.050907486877459
17,6,3.0,7.050907486877459
17,6,4.0,7.050907486877459
17,6,5.0,7.050907486877459
17,7,1.0,7.768923562927266
17,7,2.0,7.768923562927266
17,7,3.0,7.768923562927266
17,7,4.0,7.768923562927266
17,7,5.0,7.768923562927266
17,8,1.0,6.605015839843762
17,8,2.0,6.605015839843762
17,8,3.0,6.605015839843762
17,8,4.0,6.605015839843762
17,8,5.0,6.605015839843762
17,9,1.0,7.180686485900878
17,9,2.0,7.180686485900878
17,9,3.0,7.180686485900878
17,9,4.0,7.180686485900878
17,9,5.0,7.180686485900878
19,2,1.0,8.044124350891089
