lookback,exit_lookback,atr_stop_mult,score
65,14,2.0,4.021432804417518
65,14,2.5,4.021432804417518
65,15,1.0,3.6761663232238626
65,15,1.5,3.6761663232238626
65,15,2.0,3.6761663232238626
65,15,2.5,3.6761663232238626
65,16,1.0,3.443892993604965
65,16,1.5,3.443892993604965
65,16,2.0,3.443892993604965
65,16,2.5,3.443892993604965
65,17,1.0,3.212860748782168
65,17,1.5,3.212860748782168
65,17,2.0,3.212860748782168
65,17,2.5,3.212860748782168
65,18,1.0,2.8933920013968994
65,18,1.5,2.8933920013968994
65,18,2.0,2.8933920013968994
65,18,2.5,2.8933920013968994
65,19,1.0,3.3907779937319265
65,19,1.5,3.3907779937319265
65,19,2.0,3.3907779937319265
65,19,2.5,3.3907779937319265
70,3,1.0,2.7582859678927765
70,3,1.5,2.7582859678927765
70,3,2.0,2.7582859678927765
70,3,2.5,2.7582859678927765
70,4,1.0,1.943612009933866
70,4,1.5,1.943612009933866
70,4,2.0,1.943612009933866
70,4,2.5,1.943612009933866
70,5,1.0,1.7813229233072778
70,5,1.5,1.7813229233072778
70,5,2.0,1.7813229233072778
70,5,2.5,1.7813229233072778
70,6,1.0,1.6189309813155357
70,6,1.5,1.6189309813155357
70,6,2.0,1.6189309813155357
70,6,2.5,1.6189309813155357
70,7,1.0,1.5771201275579443
70,7,1.5,1.5771201275579443
70,7,2.0,1.5771201275579443
70,7,2.5,1.5771201275579443
70,8,1.0,1.523887459265044
70,8,1.5,1.523887459265044
70,8,2.0,1.523887459265044
70,8,2.5,1.523887459265044
70,9,1.0,1.4013302334371818
70,9,1.5,1.4013302334371818
70,9,2.0,1.4013302334371818
70,9,2.5,1.4013302334371818
70,10,1.0,1.6796259700105616
70,10,1.5,1.6796259700105616
70,10,2.0,1.6796259700105616
70,10,2.5,1.6796259700105616
70,11,1.0,1.6798715654975052
70,11,1.5,1.6798715654975052
70,11,2.0,1.6798715654975052
70,11,2.5,1.6798715654975052
70,12,1.0,1.7553812751920628
70,12,1.5,1.7553812751920628
70,12,2.0,1.7553812751920628
70,12,2.5,1.7553812751920628
70,13,1.0,1.8205766018791167
70,13,1.5,1.8205766018791167
70,13,2.0,1.8205766018791167
70,13,2.5,1.8205766018791167
70,14,1.0,1.8516023306195801
70,14,1.5,1.8516023306195801
70,14,2.0,1.8516023306195801
70,14,2.5,1.8516023306195801
70,15,1.0,1.779623061324736
70,15,1.5,1.779623061324736
70,15,2.0,1.779623061324736
70,15,2.5,1.779623061324736
70,16,1.0,1.7238229155414273
70,16,1.5,1.7238229155414273
70,16,2.0,1.7238229155414273
70,16,2.5,1.7238229155414273
70,17,1.0,1.6671404275368058
70,17,1.5,1.6671404275368058
70,17,2.0,1.6671404275368058
70,17,2.5,1.6671404275368058
70,18,1.0,1.5651501814724922
70,18,1.5,1.5651501814724922
70,18,2.0,1.5651501814724922
70,18,2.5,1.5651501814724922
70,19,1.0,1.7221864995261766
70,19,1.5,1.7221864995261766
70,19,2.0,1.7221864995261766
70,19,2.5,1.7221864995261766
75,3,1.0,2.5308658387978364
75,3,1.5,2.5308658387978364
75,3,2.0,2.5308658387978364
75,3,2.5,2.5308658387978364
75,4,1.0,1.8084264934762135
75,4,1.5,1.8084264934762135
75,4,2.0,1.8084264934762135
75,4,2.5,1.8084264934762135
75,5,1.0,1.6022547004254855
75,5,1.5,1.6022547004254855
75,5,2.0,1.6022547004254855
75,5,2.5,1.6022547004254855
75,6,1.0,1.456808147224562
75,6,1.5,1.456808147224562
75,6,2.0,1.456808147224562
75,6,2.5,1.456808147224562
75,7,1.0,1.4572746128466303
